Tree,Station,Timestamp,MC3_Port4_Wm2SolarRadiation,MC3_Port5_degreeCAirTemperature,MC3_Port5_RHRelativeHumidity,MC3_Port5_kPaAtmosphericPressure,MC3_Port5_kPaVPD,MC3_Port6_minLeafWetness,MC3_Port6_minLeafWetnesshigh,MC3_Port6_WetnessLevel
ET4,S3,2022-06-29T13:15:00Z,28,19.8,0.971,88,0.07,0,0,448
ET4,S3,2022-06-29T13:30:00Z,23.1,19.5,0.975,87.99,0.06,0,0,448
ET4,S3,2022-06-29T13:45:00Z,26.9,19.9,0.96,87.97,0.09,0,0,448
ET4,S3,2022-06-29T14:00:00Z,19.8,19.6,0.967,87.97,0.08,0,0,448
ET4,S3,2022-06-29T14:15:00Z,22.7,19.4,0.972,87.96,0.06,0,0,448
ET4,S3,2022-06-29T14:30:00Z,23.6,19.5,0.974,87.94,0.06,0,0,448
ET4,S3,2022-06-29T14:45:00Z,19.6,19.4,0.981,87.92,0.04,0,0,448
ET4,S3,2022-06-29T15:00:00Z,24.9,19.6,0.977,87.9,0.05,0,0,448
ET4,S3,2022-06-29T15:15:00Z,37.4,20,0.958,87.87,0.1,0,0,448
ET4,S3,2022-06-29T15:30:00Z,25.3,19.8,0.962,87.88,0.09,0,0,448
ET4,S3,2022-06-29T15:45:00Z,33.3,20,0.958,87.88,0.1,0,0,448
ET4,S3,2022-06-29T16:00:00Z,18.1,19.9,0.965,87.88,0.08,0,0,448
ET4,S3,2022-06-29T16:15:00Z,8.8,19.6,0.983,87.88,0.04,7,0,452
ET4,S3,2022-06-29T16:30:00Z,5.5,19.4,1,87.88,0,15,15,707
ET4,S3,2022-06-29T16:45:00Z,5.5,19.3,1,87.87,0,15,15,741
ET4,S3,2022-06-29T17:00:00Z,6.6,19.2,1,87.87,0,15,15,737
ET4,S3,2022-06-29T17:15:00Z,7,19.1,0.999,87.88,0,15,15,728
ET4,S3,2022-06-29T17:30:00Z,4.9,19,1.001,87.9,0,15,15,719
ET4,S3,2022-06-29T17:45:00Z,0.7,19.1,1,87.91,0,15,15,774
ET4,S3,2022-06-29T18:00:00Z,0,19,1,87.94,0,15,15,767
ET4,S3,2022-06-29T18:15:00Z,0,18.8,1.001,87.96,0,15,15,800
ET4,S3,2022-06-29T18:30:00Z,0,18.7,1.001,87.97,0,15,15,737
ET4,S3,2022-06-29T18:45:00Z,0,18.7,1,87.98,0,15,15,802
ET4,S3,2022-06-29T19:00:00Z,0,18.6,1,87.98,0,15,15,764
ET4,S3,2022-06-29T19:15:00Z,0,18.6,1,87.97,0,15,15,740
ET4,S3,2022-06-29T19:30:00Z,0,18.5,1.001,87.98,0,15,15,710
ET4,S3,2022-06-29T19:45:00Z,0,18.5,1,88.01,0,15,15,747
ET4,S3,2022-06-29T20:00:00Z,0,18.5,1,88.01,0,15,15,777
ET4,S3,2022-06-29T20:15:00Z,0,18.5,1,88.02,0,15,15,766
ET4,S3,2022-06-29T20:30:00Z,0,18.4,1,88.03,0,15,15,748
ET4,S3,2022-06-29T20:45:00Z,0,18.4,0.999,88.04,0,15,15,747
ET4,S3,2022-06-29T21:00:00Z,0,18.4,1,88.05,0,15,15,702
ET4,S3,2022-06-29T21:15:00Z,0,18.5,0.999,88.06,0,15,15,776
ET4,S3,2022-06-29T21:30:00Z,0,18.5,1,88.06,0,15,15,769
ET4,S3,2022-06-29T21:45:00Z,0,18.4,1,88.04,0,15,15,720
ET4,S3,2022-06-29T22:00:00Z,0,18.4,0.999,88.03,0,15,15,729
ET4,S3,2022-06-29T22:15:00Z,0,18.3,1.001,88.04,0,15,15,650
ET4,S3,2022-06-29T22:30:00Z,0,18.3,1.001,88.04,0,15,15,713
ET4,S3,2022-06-29T22:45:00Z,0,18.3,0.999,88.02,0,15,15,666
ET4,S3,2022-06-29T23:00:00Z,0,18.2,1.001,88.01,0,15,15,677
ET4,S3,2022-06-29T23:15:00Z,0,18.2,0.999,88.02,0,15,15,755
ET4,S3,2022-06-29T23:30:00Z,0,18.1,1,88.01,0,15,15,624
ET4,S3,2022-06-29T23:45:00Z,0,18.1,1,88,0,15,15,697
ET4,S3,2022-06-30T00:00:00Z,0,18.2,1,87.99,0,15,15,724
ET4,S3,2022-06-30T00:15:00Z,0,18.3,1.001,87.98,0,15,15,678
ET4,S3,2022-06-30T00:30:00Z,0,18.4,1,87.95,0,15,15,659
ET4,S3,2022-06-30T00:45:00Z,0,18.4,1,87.93,0,15,15,786
ET4,S3,2022-06-30T01:00:00Z,0,18.4,0.999,87.91,0,15,15,782
ET4,S3,2022-06-30T01:15:00Z,0,18.3,1.001,87.91,0,15,15,782
ET4,S3,2022-06-30T01:30:00Z,0,18.4,1,87.89,0,15,15,776
ET4,S3,2022-06-30T01:45:00Z,0,18.5,0.999,87.88,0,15,15,782
ET4,S3,2022-06-30T02:00:00Z,0,18.5,1,87.89,0,15,15,783
ET4,S3,2022-06-30T02:15:00Z,0,18.5,1,87.87,0,15,15,737
ET4,S3,2022-06-30T02:30:00Z,0,18.5,1,87.88,0,15,15,790
ET4,S3,2022-06-30T02:45:00Z,0,18.5,1,87.88,0,15,15,675
ET4,S3,2022-06-30T03:00:00Z,0,18.4,1,87.88,0,15,15,687
ET4,S3,2022-06-30T03:15:00Z,0,18.4,0.999,87.87,0,15,15,731
ET4,S3,2022-06-30T03:30:00Z,0,18.3,1,87.86,0,15,15,755
ET4,S3,2022-06-30T03:45:00Z,0,18.3,1,87.87,0,15,15,773
ET4,S3,2022-06-30T04:00:00Z,0,18.4,0.999,87.88,0,15,15,710
ET4,S3,2022-06-30T04:15:00Z,0,18.4,0.999,87.88,0,15,15,761
ET4,S3,2022-06-30T04:30:00Z,0,18.4,1,87.87,0,15,15,755
ET4,S3,2022-06-30T04:45:00Z,0,18.4,1,87.87,0,15,15,783
ET4,S3,2022-06-30T05:00:00Z,0,18.3,1.001,87.88,0,15,15,731
ET4,S3,2022-06-30T05:15:00Z,0,18.2,1.001,87.88,0,15,15,743
ET4,S3,2022-06-30T05:30:00Z,0,18.2,1,87.88,0,15,15,711
ET4,S3,2022-06-30T05:45:00Z,0,18.3,1,87.89,0,15,15,768
ET4,S3,2022-06-30T06:00:00Z,0,18.4,1.001,87.91,0,15,15,752
ET4,S3,2022-06-30T06:15:00Z,0,18.4,1,87.92,0,15,15,726
ET4,S3,2022-06-30T06:30:00Z,0.7,18.4,1.001,87.92,0,15,15,743
ET4,S3,2022-06-30T06:45:00Z,1.3,18.4,1,87.93,0,15,15,672
ET4,S3,2022-06-30T07:00:00Z,0,18.5,0.999,87.94,0,15,15,694
ET4,S3,2022-06-30T07:15:00Z,0,18.3,1,87.94,0,15,15,720
ET4,S3,2022-06-30T07:30:00Z,1.3,18.4,1,87.95,0,15,15,672
ET4,S3,2022-06-30T07:45:00Z,6.4,18.4,1,87.96,0,15,15,794
ET4,S3,2022-06-30T08:00:00Z,10.8,18.3,1,87.95,0,15,15,750
ET4,S3,2022-06-30T08:15:00Z,20.5,18.5,1.001,87.94,0,15,15,769
ET4,S3,2022-06-30T08:30:00Z,31.7,18.6,1,87.96,0,15,15,766
ET4,S3,2022-06-30T08:45:00Z,18.1,18.7,1,87.98,0,15,15,735
ET4,S3,2022-06-30T09:00:00Z,21.4,18.7,1,88,0,15,15,677
ET4,S3,2022-06-30T09:15:00Z,26.9,18.9,1,88,0,15,15,667
ET4,S3,2022-06-30T09:30:00Z,25.5,19.1,1,88.01,0,15,15,650
ET4,S3,2022-06-30T09:45:00Z,26,19,1,88.01,0,15,15,635
ET4,S3,2022-06-30T10:00:00Z,39.7,19.3,0.992,88.01,0.02,15,15,615
ET4,S3,2022-06-30T10:15:00Z,38.8,19.5,0.975,88,0.06,15,15,592
ET4,S3,2022-06-30T10:30:00Z,49.3,19.8,0.97,87.98,0.07,15,15,569
ET4,S3,2022-06-30T10:45:00Z,47.1,20,0.957,87.97,0.1,15,15,547
ET4,S3,2022-06-30T11:00:00Z,15.6,19.7,0.97,87.98,0.07,15,15,539
ET4,S3,2022-06-30T11:15:00Z,24.4,19.2,0.991,87.97,0.02,15,15,535
ET4,S3,2022-06-30T11:30:00Z,20.1,19.2,0.988,87.96,0.03,15,15,528
ET4,S3,2022-06-30T11:45:00Z,17.8,19,0.998,87.96,0.01,15,15,604
ET4,S3,2022-06-30T12:00:00Z,16.1,18.7,1,87.96,0,15,15,672
ET4,S3,2022-06-30T12:15:00Z,18.7,18.6,0.999,87.94,0,15,15,611
ET4,S3,2022-06-30T12:30:00Z,19.4,18.6,1,87.92,0,15,15,608
ET4,S3,2022-06-30T12:45:00Z,32,19,0.996,87.89,0.01,15,15,590
ET4,S3,2022-06-30T13:00:00Z,38.6,19.5,0.981,87.87,0.04,15,15,567
ET4,S3,2022-06-30T13:15:00Z,13.9,19.4,0.987,87.86,0.03,15,15,602
ET4,S3,2022-06-30T13:30:00Z,12.8,19,0.997,87.86,0.01,15,15,783
ET4,S3,2022-06-30T13:45:00Z,22.7,18.8,1,87.86,0,15,15,802
ET4,S3,2022-06-30T14:00:00Z,8.6,18.7,1.001,87.83,0,15,15,750
ET4,S3,2022-06-30T14:15:00Z,9.5,18.5,0.998,87.85,0,15,15,752
ET4,S3,2022-06-30T14:30:00Z,14.1,18.2,1,87.84,0,15,15,716
ET4,S3,2022-06-30T14:45:00Z,13.2,18.2,0.999,87.81,0,15,15,703
ET4,S3,2022-06-30T15:00:00Z,6.2,18.3,1.001,87.81,0,15,15,697
ET4,S3,2022-06-30T15:15:00Z,11.7,18.3,1,87.8,0,15,15,680
ET4,S3,2022-06-30T15:30:00Z,18.3,18.4,1,87.81,0,15,15,663
ET4,S3,2022-06-30T15:45:00Z,13.4,18.8,0.992,87.81,0.02,15,15,647
ET4,S3,2022-06-30T16:00:00Z,9,18.6,0.999,87.81,0,15,15,665
ET4,S3,2022-06-30T16:15:00Z,9.3,18.6,1,87.81,0,15,15,657
ET4,S3,2022-06-30T16:30:00Z,9,18.5,1,87.8,0,15,15,651
ET4,S3,2022-06-30T16:45:00Z,5.5,18.5,1,87.78,0,15,15,644
ET4,S3,2022-06-30T17:00:00Z,8.1,18.6,1,87.8,0,15,15,632
ET4,S3,2022-06-30T17:15:00Z,6.6,18.7,1.001,87.82,0,15,15,650
ET4,S3,2022-06-30T17:30:00Z,3.1,18.6,1,87.84,0,15,15,668
ET4,S3,2022-06-30T17:45:00Z,0,18.4,0.999,87.84,0,15,15,675
ET4,S3,2022-06-30T18:00:00Z,0,18.3,1.001,87.84,0,15,15,727
ET4,S3,2022-06-30T18:15:00Z,0,18.3,1,87.83,0,15,15,728
ET4,S3,2022-06-30T18:30:00Z,0,18.3,1,87.82,0,15,15,686
ET4,S3,2022-06-30T18:45:00Z,0,18.4,1,87.84,0,15,15,835
ET4,S3,2022-06-30T19:00:00Z,0,18.3,1.001,87.86,0,15,15,702
ET4,S3,2022-06-30T19:15:00Z,0,18.4,0.999,87.88,0,15,15,774
ET4,S3,2022-06-30T19:30:00Z,0,18.1,1,87.89,0,15,15,734
ET4,S3,2022-06-30T19:45:00Z,0,18.1,0.999,87.89,0,15,15,780
ET4,S3,2022-06-30T20:00:00Z,0,18.1,1,87.92,0,15,15,795
ET4,S3,2022-06-30T20:15:00Z,0,18.1,1,87.93,0,15,15,787
ET4,S3,2022-06-30T20:30:00Z,0,18.2,1,87.93,0,15,15,782
ET4,S3,2022-06-30T20:45:00Z,0,18.2,1,87.9,0,15,15,819
ET4,S3,2022-06-30T21:00:00Z,0,18.2,1,87.89,0,15,15,699
ET4,S3,2022-06-30T21:15:00Z,0,18.2,1,87.9,0,15,15,733
ET4,S3,2022-06-30T21:30:00Z,0,18.2,0.999,87.89,0,15,15,723
ET4,S3,2022-06-30T21:45:00Z,0,18.2,1.001,87.89,0,15,15,675
ET4,S3,2022-06-30T22:00:00Z,0,18.3,1,87.87,0,15,15,735
ET4,S3,2022-06-30T22:15:00Z,0,18.3,1.001,87.87,0,15,15,752
ET4,S3,2022-06-30T22:30:00Z,0,18.2,1,87.87,0,15,15,760
ET4,S3,2022-06-30T22:45:00Z,0,18.2,1,87.87,0,15,15,704
ET4,S3,2022-06-30T23:00:00Z,0,18.2,1.001,87.83,0,15,15,790
ET4,S3,2022-06-30T23:15:00Z,0,18.2,1.001,87.82,0,15,15,680
ET4,S3,2022-06-30T23:30:00Z,0,18.2,1,87.81,0,15,15,787
ET4,S3,2022-06-30T23:45:00Z,0,18.2,0.999,87.79,0,15,15,755
ET4,S3,2022-07-01T00:00:00Z,0,18.2,1,87.79,0,15,15,713
ET4,S3,2022-07-01T00:15:00Z,0,18.3,1.001,87.78,0,15,15,784
ET4,S3,2022-07-01T00:30:00Z,0,18.4,1,87.77,0,15,15,722
ET4,S3,2022-07-01T00:45:00Z,0,18.3,1,87.77,0,15,15,703
ET4,S3,2022-07-01T01:00:00Z,0,18.3,0.999,87.78,0,15,15,748
ET4,S3,2022-07-01T01:15:00Z,0,18.2,1,87.77,0,15,15,746
ET4,S3,2022-07-01T01:30:00Z,0,18.2,1,87.74,0,15,15,707
ET4,S3,2022-07-01T01:45:00Z,0,18.2,1,87.74,0,15,15,803
ET4,S3,2022-07-01T02:00:00Z,0,18.3,1,87.73,0,15,15,757
ET4,S3,2022-07-01T02:15:00Z,0,18.4,1.001,87.73,0,15,15,711
ET4,S3,2022-07-01T02:30:00Z,0,18.3,0.999,87.74,0,15,15,805
ET4,S3,2022-07-01T02:45:00Z,0,18.3,1,87.74,0,15,15,707
ET4,S3,2022-07-01T03:00:00Z,0,18.2,1,87.72,0,15,15,755
ET4,S3,2022-07-01T03:15:00Z,0,18.3,1,87.71,0,15,15,748
ET4,S3,2022-07-01T03:30:00Z,0,18.3,1.001,87.68,0,15,15,758
ET4,S3,2022-07-01T03:45:00Z,0,18.3,1,87.67,0,15,15,737
ET4,S3,2022-07-01T04:00:00Z,0,18.4,1,87.66,0,15,15,739
ET4,S3,2022-07-01T04:15:00Z,0,18.3,1,87.65,0,15,15,748
ET4,S3,2022-07-01T04:30:00Z,0,18.3,1,87.65,0,15,15,731
ET4,S3,2022-07-01T04:45:00Z,0,18.3,1,87.66,0,15,15,729
ET4,S3,2022-07-01T05:00:00Z,0,18.2,0.999,87.67,0,15,15,716
ET4,S3,2022-07-01T05:15:00Z,0,18.2,1.001,87.67,0,15,15,707
ET4,S3,2022-07-01T05:30:00Z,0,18.2,1,87.69,0,15,15,705
ET4,S3,2022-07-01T05:45:00Z,0,18.2,1,87.7,0,15,15,711
ET4,S3,2022-07-01T06:00:00Z,0,18.3,0.999,87.72,0,15,15,778
ET4,S3,2022-07-01T06:15:00Z,0,18.4,1,87.77,0,15,15,831
ET4,S3,2022-07-01T06:30:00Z,0,18.4,0.999,87.8,0,15,15,844
ET4,S3,2022-07-01T06:45:00Z,0,18.4,1,87.81,0,15,15,661
ET4,S3,2022-07-01T07:00:00Z,0.4,18.4,1,87.81,0,15,15,700
ET4,S3,2022-07-01T07:15:00Z,0.7,18.4,1,87.8,0,15,15,687
ET4,S3,2022-07-01T07:30:00Z,0.7,18.5,1,87.8,0,15,15,679
ET4,S3,2022-07-01T07:45:00Z,0,18.5,1,87.81,0,15,15,690
ET4,S3,2022-07-01T08:00:00Z,0,18.5,1,87.83,0,15,15,666
ET4,S3,2022-07-01T08:15:00Z,0,18.6,0.999,87.84,0,15,15,674
ET4,S3,2022-07-01T08:30:00Z,1.8,18.6,0.999,87.84,0,15,15,881
ET4,S3,2022-07-01T08:45:00Z,7.9,18.4,0.999,87.85,0,15,15,706
ET4,S3,2022-07-01T09:00:00Z,5.1,18.4,0.999,87.84,0,15,15,742
ET4,S3,2022-07-01T09:15:00Z,8.6,18.4,1,87.84,0,15,15,669
ET4,S3,2022-07-01T09:30:00Z,3.7,18.5,0.999,87.83,0,15,15,751
ET4,S3,2022-07-01T09:45:00Z,4,18.4,1,87.84,0,15,15,685
ET4,S3,2022-07-01T10:00:00Z,8.1,18.1,1,87.86,0,15,15,643
ET4,S3,2022-07-01T10:15:00Z,3.3,18.2,1,87.83,0,15,15,668
ET4,S3,2022-07-01T10:30:00Z,5.9,18.3,1,87.84,0,15,15,636
ET4,S3,2022-07-01T10:45:00Z,6.6,18.2,1,87.84,0,15,15,699
ET4,S3,2022-07-01T11:00:00Z,6.8,18.2,1,87.84,0,15,15,692
ET4,S3,2022-07-01T11:15:00Z,8.4,18.2,1,87.84,0,15,15,635
ET4,S3,2022-07-01T11:30:00Z,11.4,18.1,0.999,87.81,0,15,15,622
ET4,S3,2022-07-01T11:45:00Z,22.3,18.2,0.999,87.79,0,15,15,578
ET4,S3,2022-07-01T12:00:00Z,15.9,18.1,1,87.77,0,15,15,592
ET4,S3,2022-07-01T12:15:00Z,15.6,18.2,1,87.75,0,15,15,590
ET4,S3,2022-07-01T12:30:00Z,3.3,18.4,1,87.73,0,15,15,673
ET4,S3,2022-07-01T12:45:00Z,2.9,18.4,0.999,87.75,0,15,15,712
ET4,S3,2022-07-01T13:00:00Z,9.5,18.2,0.999,87.74,0,15,15,696
ET4,S3,2022-07-01T13:15:00Z,9.2,18.2,1,87.72,0,15,15,707
ET4,S3,2022-07-01T13:30:00Z,10.1,18.2,1,87.7,0,15,15,781
ET4,S3,2022-07-01T13:45:00Z,2.7,18,1,87.69,0,15,15,730
ET4,S3,2022-07-01T14:00:00Z,0.9,17.7,1,87.66,0,15,15,706
ET4,S3,2022-07-01T14:15:00Z,2.4,17.8,1,87.65,0,15,15,703
ET4,S3,2022-07-01T14:30:00Z,3.8,18,0.999,87.62,0,15,15,710
ET4,S3,2022-07-01T14:45:00Z,1.5,18.1,1,87.61,0,15,15,735
ET4,S3,2022-07-01T15:00:00Z,2.6,18.1,0.999,87.59,0,15,15,683
ET4,S3,2022-07-01T15:15:00Z,2,18,1,87.58,0,15,15,732
ET4,S3,2022-07-01T15:30:00Z,1.1,18,1.001,87.58,0,15,15,729
ET4,S3,2022-07-01T15:45:00Z,0,18,1,87.57,0,15,15,732
ET4,S3,2022-07-01T16:00:00Z,0,17.9,1,87.57,0,15,15,692
ET4,S3,2022-07-01T16:15:00Z,0.7,17.9,1.001,87.56,0,15,15,659
ET4,S3,2022-07-01T16:30:00Z,0,17.9,0.999,87.56,0,15,15,674
ET4,S3,2022-07-01T16:45:00Z,0,18,0.999,87.55,0,15,15,710
ET4,S3,2022-07-01T17:00:00Z,0,18.1,1,87.56,0,15,15,730
ET4,S3,2022-07-01T17:15:00Z,0,18.1,1,87.55,0,15,15,710
ET4,S3,2022-07-01T17:30:00Z,0,18.2,1,87.55,0,15,15,679
ET4,S3,2022-07-01T17:45:00Z,0,18.3,1,87.56,0,15,15,684
